Object_Name,X,Y,Z
Curve.042,0.6874,0.0,1.3319
Curve.042,0.678,0.0,1.3779
Curve.042,0.6732,0.0,1.4206
Curve.042,0.6731,0.0,1.4597
Curve.042,0.6778,0.0,1.4948
Curve.042,0.6873,0.0,1.5254
Curve.042,0.7018,0.0,1.5512
Curve.042,0.7215,0.0,1.5716
Curve.042,0.7526,0.0,1.5887
Curve.042,0.7895,0.0,1.5959
Curve.042,0.8316,0.0,1.5935
Curve.042,0.8782,0.0,1.5822
Curve.042,0.9286,0.0,1.5623
Curve.042,0.9819,0.0,1.5342
Curve.042,1.0376,0.0,1.4984
Curve.042,1.095,0.0,1.4553
Curve.042,1.1532,0.0,1.4054
Curve.042,1.2117,0.0,1.3491
Curve.042,1.2696,0.0,1.2869
Curve.042,1.3264,0.0,1.2191
Curve.042,1.3378,0.0,1.2046
Curve.042,1.349,0.0,1.19
Curve.042,1.36,0.0,1.1754
Curve.042,1.3708,0.0,1.1609
Curve.042,1.3813,0.0,1.1463
Curve.042,1.3915,0.0,1.1318
Curve.042,1.4015,0.0,1.1173
Curve.042,1.4113,0.0,1.1028
Curve.042,1.4208,0.0,1.0884
Curve.042,1.4301,0.0,1.074
Curve.042,1.4391,0.0,1.0597
Curve.042,1.4478,0.0,1.0454
Curve.042,1.4789,0.0,0.9913
Curve.042,1.506,0.0,0.9384
Curve.042,1.529,0.0,0.8871
Curve.042,1.5478,0.0,0.8376
Curve.042,1.5622,0.0,0.7903
Curve.042,1.5721,0.0,0.7456
Curve.042,1.5774,0.0,0.7037
Curve.042,1.5779,0.0,0.665
Curve.042,1.5734,0.0,0.6299
Curve.042,1.5639,0.0,0.5986
Curve.042,1.5492,0.0,0.5715
Curve.042,1.5291,0.0,0.549
Curve.042,1.5209,0.0,0.5432
Curve.042,1.5105,0.0,0.5381
Curve.042,1.4979,0.0,0.534
Curve.042,1.4832,0.0,0.531
Curve.042,1.4666,0.0,0.5292
Curve.042,1.4481,0.0,0.5289
Curve.042,1.4278,0.0,0.5301
Curve.042,1.406,0.0,0.533
Curve.042,1.3826,0.0,0.5378
Curve.042,1.3577,0.0,0.5446
Curve.042,1.3316,0.0,0.5536
Curve.042,1.3043,0.0,0.5649
Curve.042,1.3039,0.0,0.5644
Curve.042,1.3038,0.0,0.5637
Curve.042,1.3038,0.0,0.5629
Curve.042,1.3039,0.0,0.5621
Curve.042,1.3041,0.0,0.5613
Curve.042,1.3044,0.0,0.5604
Curve.042,1.3048,0.0,0.5596
Curve.042,1.3052,0.0,0.5587
Curve.042,1.3057,0.0,0.558
Curve.042,1.3061,0.0,0.5573
Curve.042,1.3067,0.0,0.5568
Curve.042,1.3071,0.0,0.5564
Curve.042,1.3311,0.0,0.5472
Curve.042,1.3548,0.0,0.5391
Curve.042,1.378,0.0,0.5323
Curve.042,1.4007,0.0,0.5267
Curve.042,1.4225,0.0,0.5224
Curve.042,1.4435,0.0,0.5197
Curve.042,1.4634,0.0,0.5186
Curve.042,1.4822,0.0,0.5191
Curve.042,1.4996,0.0,0.5214
Curve.042,1.5156,0.0,0.5256
Curve.042,1.5299,0.0,0.5317
Curve.042,1.5425,0.0,0.5399
Curve.042,1.5664,0.0,0.5667
Curve.042,1.5823,0.0,0.602
Curve.042,1.5902,0.0,0.645
Curve.042,1.5905,0.0,0.6947
Curve.042,1.5833,0.0,0.7504
Curve.042,1.5687,0.0,0.8111
Curve.042,1.547,0.0,0.8761
Curve.042,1.5184,0.0,0.9443
Curve.042,1.483,0.0,1.015
Curve.042,1.4411,0.0,1.0872
Curve.042,1.3927,0.0,1.1602
Curve.043,0.3505,0.0,1.1986
Curve.043,0.498,0.0,1.1986
Curve.043,0.6218,0.0,0.9886
Curve.043,0.6218,0.0,0.9916
Curve.043,0.6218,0.0,0.9999
Curve.043,0.6218,0.0,1.0126
Curve.043,0.6218,0.0,1.0285
Curve.043,0.6218,0.0,1.0467
Curve.043,0.6218,0.0,1.0661
Curve.043,0.6218,0.0,1.0858
Curve.043,0.6218,0.0,1.1048
Curve.043,0.6218,0.0,1.1219
Curve.043,0.6218,0.0,1.1363
Curve.043,0.6218,0.0,1.1468
Curve.043,0.6218,0.0,1.1525
Curve.043,0.6213,0.0,1.1572
Curve.043,0.62,0.0,1.1621
Curve.043,0.618,0.0,1.167
Curve.043,0.6154,0.0,1.1719
Curve.043,0.6124,0.0,1.1766
Curve.043,0.6091,0.0,1.1811
Curve.043,0.6056,0.0,1.1853
Curve.043,0.602,0.0,1.1892
Curve.043,0.5986,0.0,1.1925
Curve.043,0.5954,0.0,1.1952
Curve.043,0.5925,0.0,1.1973
Curve.043,0.5902,0.0,1.1986
Curve.043,0.5942,0.0,1.1986
Curve.043,0.6008,0.0,1.1986
Curve.043,0.6095,0.0,1.1986
Curve.043,0.6197,0.0,1.1986
Curve.043,0.631,0.0,1.1986
Curve.043,0.6427,0.0,1.1986
Curve.043,0.6543,0.0,1.1986
Curve.043,0.6654,0.0,1.1986
Curve.043,0.6752,0.0,1.1986
Curve.043,0.6833,0.0,1.1986
Curve.043,0.6892,0.0,1.1986
Curve.043,0.6923,0.0,1.1986
Curve.043,0.6904,0.0,1.1978
Curve.043,0.6881,0.0,1.196
Curve.043,0.6855,0.0,1.1935
Curve.043,0.6827,0.0,1.1904
Curve.043,0.6797,0.0,1.1867
Curve.043,0.6767,0.0,1.1825
Curve.043,0.6739,0.0,1.1779
Curve.043,0.6714,0.0,1.173
Curve.043,0.6692,0.0,1.168
Curve.043,0.6674,0.0,1.1628
Curve.043,0.6663,0.0,1.1576
Curve.043,0.6659,0.0,1.1525
Curve.043,0.6659,0.0,1.1459
Curve.043,0.6659,0.0,1.132
Curve.043,0.6659,0.0,1.1122
Curve.043,0.6659,0.0,1.088
Curve.043,0.6659,0.0,1.0609
Curve.043,0.6659,0.0,1.0323
Curve.043,0.6659,0.0,1.0037
Curve.043,0.6659,0.0,0.9765
Curve.043,0.6659,0.0,0.9523
Curve.043,0.6659,0.0,0.9324
Curve.043,0.6659,0.0,0.9183
Curve.043,0.6659,0.0,0.9116
Curve.043,0.6663,0.0,0.9078
Curve.043,0.6676,0.0,0.9038
Curve.043,0.6694,0.0,0.8997
Curve.043,0.6718,0.0,0.8956
Curve.043,0.6747,0.0,0.8915
Curve.043,0.6779,0.0,0.8874
Curve.043,0.6813,0.0,0.8835
Curve.043,0.6848,0.0,0.8799
Curve.043,0.6883,0.0,0.8764
Curve.043,0.6916,0.0,0.8734
Curve.043,0.6948,0.0,0.8707
Curve.043,0.6975,0.0,0.8685
Curve.043,0.6947,0.0,0.8685
Curve.043,0.687,0.0,0.8685
Curve.043,0.6753,0.0,0.8685
Curve.043,0.6607,0.0,0.8685
Curve.043,0.644,0.0,0.8685
Curve.043,0.6264,0.0,0.8685
Curve.043,0.6088,0.0,0.8685
Curve.043,0.5922,0.0,0.8685
Curve.043,0.5775,0.0,0.8685
Curve.043,0.5658,0.0,0.8685
Curve.043,0.5581,0.0,0.8685
Curve.043,0.5553,0.0,0.8685
Curve.043,0.4295,0.0,1.0795
Curve.043,0.4295,0.0,1.0764
Curve.043,0.4295,0.0,1.0678
Curve.043,0.4295,0.0,1.0547
Curve.043,0.4295,0.0,1.0383
Curve.043,0.4295,0.0,1.0197
Curve.043,0.4295,0.0,0.9997
Curve.043,0.4295,0.0,0.9796
Curve.043,0.4295,0.0,0.9604
Curve.043,0.4295,0.0,0.9431
Curve.043,0.4295,0.0,0.9288
Curve.043,0.4295,0.0,0.9186
Curve.043,0.4295,0.0,0.9136
Curve.043,0.4299,0.0,0.9095
Curve.043,0.4308,0.0,0.9054
Curve.043,0.4323,0.0,0.9014
Curve.043,0.4343,0.0,0.8974
Curve.043,0.4368,0.0,0.8934
Curve.043,0.4397,0.0,0.8896
Curve.043,0.4429,0.0,0.8858
Curve.043,0.4465,0.0,0.882
Curve.043,0.4502,0.0,0.8783
Curve.043,0.4542,0.0,0.8747
Curve.043,0.4583,0.0,0.8712
Curve.043,0.4625,0.0,0.8678
Curve.043,0.4603,0.0,0.8678
Curve.043,0.4544,0.0,0.8678
Curve.043,0.4455,0.0,0.8678
Curve.043,0.4343,0.0,0.8678
Curve.043,0.4216,0.0,0.8678
Curve.043,0.4081,0.0,0.8678
Curve.043,0.3947,0.0,0.8678
Curve.043,0.382,0.0,0.8678
Curve.043,0.3708,0.0,0.8678
Curve.043,0.3618,0.0,0.8678
Curve.043,0.3559,0.0,0.8678
Curve.043,0.3538,0.0,0.8678
Curve.043,0.3576,0.0,0.8697
Curve.043,0.3614,0.0,0.8722
Curve.043,0.3651,0.0,0.8751
Curve.043,0.3686,0.0,0.8784
Curve.043,0.3719,0.0,0.8821
Curve.043,0.3749,0.0,0.886
Curve.043,0.3777,0.0,0.8901
Curve.043,0.3801,0.0,0.8944
Curve.043,0.3821,0.0,0.8987
Curve.043,0.3837,0.0,0.9031
Curve.043,0.3848,0.0,0.9074
Curve.043,0.3854,0.0,0.9116
Curve.043,0.3857,0.0,0.9195
Curve.043,0.3859,0.0,0.9343
Curve.043,0.386,0.0,0.9544
Curve.043,0.386,0.0,0.9786
Curve.043,0.386,0.0,1.0053
Curve.043,0.3859,0.0,1.0333
Curve.043,0.3858,0.0,1.0611
Curve.043,0.3857,0.0,1.0874
Curve.043,0.3856,0.0,1.1108
Curve.043,0.3855,0.0,1.1299
Curve.043,0.3854,0.0,1.1433
Curve.043,0.3854,0.0,1.1496
Curve.043,0.385,0.0,1.1545
Curve.043,0.3839,0.0,1.1593
Curve.043,0.3821,0.0,1.1639
Curve.043,0.3798,0.0,1.1684
Curve.043,0.377,0.0,1.1728
Curve.043,0.3738,0.0,1.1769
Curve.043,0.3702,0.0,1.181
Curve.043,0.3664,0.0,1.1848
Curve.043,0.3625,0.0,1.1885
Curve.043,0.3585,0.0,1.192
Curve.043,0.3544,0.0,1.1954
Curve.044,1.6997,0.0,0.8685
Curve.044,1.896,0.0,0.8685
Curve.044,1.8932,0.0,0.8693
Curve.044,1.8905,0.0,0.8706
Curve.044,1.8877,0.0,0.8723
Curve.044,1.8849,0.0,0.8743
Curve.044,1.8822,0.0,0.8766
Curve.044,1.8795,0.0,0.8793
Curve.044,1.877,0.0,0.8823
Curve.044,1.8745,0.0,0.8856
Curve.044,1.8722,0.0,0.8891
Curve.044,1.8701,0.0,0.8929
Curve.044,1.8681,0.0,0.8969
Curve.044,1.8663,0.0,0.901
Curve.044,1.8628,0.0,0.9105
Curve.044,1.8558,0.0,0.929
Curve.044,1.8463,0.0,0.9548
Curve.044,1.8347,0.0,0.9858
Curve.044,1.8219,0.0,1.0203
Curve.044,1.8085,0.0,1.0563
Curve.044,1.7953,0.0,1.0919
Curve.044,1.7829,0.0,1.1253
Curve.044,1.7721,0.0,1.1545
Curve.044,1.7634,0.0,1.1778
Curve.044,1.7578,0.0,1.1931
Curve.044,1.7557,0.0,1.1986
Curve.044,1.7542,0.0,1.1986
Curve.044,1.7502,0.0,1.1986
Curve.044,1.744,0.0,1.1986
Curve.044,1.7364,0.0,1.1986
Curve.044,1.7276,0.0,1.1986
Curve.044,1.7184,0.0,1.1986
Curve.044,1.7092,0.0,1.1986
Curve.044,1.7004,0.0,1.1986
Curve.044,1.6928,0.0,1.1986
Curve.044,1.6866,0.0,1.1986
Curve.044,1.6826,0.0,1.1986
Curve.044,1.6811,0.0,1.1986
Curve.044,1.6758,0.0,1.1948
Curve.044,1.6704,0.0,1.1909
Curve.044,1.6649,0.0,1.187
Curve.044,1.6594,0.0,1.1831
Curve.044,1.6539,0.0,1.1791
Curve.044,1.6482,0.0,1.1751
Curve.044,1.6425,0.0,1.1711
Curve.044,1.6368,0.0,1.167
Curve.044,1.6309,0.0,1.1629
Curve.044,1.625,0.0,1.1588
Curve.044,1.6191,0.0,1.1546
Curve.044,1.6131,0.0,1.1504
Curve.044,1.613,0.0,1.1503
Curve.044,1.613,0.0,1.1501
Curve.044,1.613,0.0,1.1499
Curve.044,1.613,0.0,1.1498
Curve.044,1.613,0.0,1.1496
Curve.044,1.613,0.0,1.1495
Curve.044,1.6129,0.0,1.1493
Curve.044,1.6129,0.0,1.1492
Curve.044,1.6129,0.0,1.149
Curve.044,1.6129,0.0,1.1489
Curve.044,1.6128,0.0,1.1487
Curve.044,1.6128,0.0,1.1486
Curve.044,1.6109,0.0,1.1399
Curve.044,1.6071,0.0,1.1246
Curve.044,1.6018,0.0,1.104
Curve.044,1.5953,0.0,1.0795
Curve.044,1.588,0.0,1.0525
Curve.044,1.5803,0.0,1.0243
Curve.044,1.5727,0.0,0.9963
Curve.044,1.5654,0.0,0.9699
Curve.044,1.5589,0.0,0.9464
Curve.044,1.5535,0.0,0.9271
Curve.044,1.5496,0.0,0.9135
Curve.044,1.5476,0.0,0.907
Curve.044,1.546,0.0,0.9033
Curve.044,1.5436,0.0,0.8996
Curve.044,1.5406,0.0,0.8959
Curve.044,1.5372,0.0,0.8923
Curve.044,1.5334,0.0,0.8887
Curve.044,1.5294,0.0,0.8852
Curve.044,1.5252,0.0,0.8818
Curve.044,1.5211,0.0,0.8785
Curve.044,1.5171,0.0,0.8755
Curve.044,1.5133,0.0,0.8727
Curve.044,1.51,0.0,0.8701
Curve.044,1.5071,0.0,0.8678
Curve.044,1.5092,0.0,0.8678
Curve.044,1.515,0.0,0.8678
Curve.044,1.5236,0.0,0.8678
Curve.044,1.5345,0.0,0.8678
Curve.044,1.5469,0.0,0.8678
Curve.044,1.56,0.0,0.8678
Curve.044,1.5731,0.0,0.8678
Curve.044,1.5854,0.0,0.8678
Curve.044,1.5963,0.0,0.8678
Curve.044,1.605,0.0,0.8678
Curve.044,1.6107,0.0,0.8678
Curve.044,1.6128,0.0,0.8678
Curve.044,1.6102,0.0,0.8708
Curve.044,1.6078,0.0,0.8737
Curve.044,1.6054,0.0,0.8767
Curve.044,1.6033,0.0,0.8796
Curve.044,1.6013,0.0,0.8826
Curve.044,1.5996,0.0,0.8856
Curve.044,1.5981,0.0,0.8886
Curve.044,1.5969,0.0,0.8916
Curve.044,1.5961,0.0,0.8947
Curve.044,1.5955,0.0,0.8979
Curve.044,1.5954,0.0,0.9011
Curve.044,1.5957,0.0,0.9043
Curve.044,1.5963,0.0,0.9079
Curve.044,1.597,0.0,0.9118
Curve.044,1.5978,0.0,0.9161
Curve.044,1.5986,0.0,0.9204
Curve.044,1.5995,0.0,0.9248
Curve.044,1.6004,0.0,0.929
Curve.044,1.6012,0.0,0.933
Curve.044,1.602,0.0,0.9365
Curve.044,1.6026,0.0,0.9395
Curve.044,1.6031,0.0,0.9418
Curve.044,1.6035,0.0,0.9433
Curve.044,1.6036,0.0,0.9438
Curve.044,1.6057,0.0,0.9438
Curve.044,1.6117,0.0,0.9438
Curve.044,1.6207,0.0,0.9438
Curve.044,1.6319,0.0,0.9438
Curve.044,1.6447,0.0,0.9438
Curve.044,1.6582,0.0,0.9438
Curve.044,1.6718,0.0,0.9438
Curve.044,1.6846,0.0,0.9438
Curve.044,1.6958,0.0,0.9438
Curve.044,1.7048,0.0,0.9438
Curve.044,1.7108,0.0,0.9438
Curve.044,1.7129,0.0,0.9438
Curve.044,1.7141,0.0,0.9406
Curve.044,1.7153,0.0,0.9374
Curve.044,1.7164,0.0,0.9342
Curve.044,1.7174,0.0,0.9311
Curve.044,1.7184,0.0,0.928
Curve.044,1.7193,0.0,0.925
Curve.044,1.7202,0.0,0.922
Curve.044,1.721,0.0,0.9191
Curve.044,1.7217,0.0,0.9162
Curve.044,1.7223,0.0,0.9133
Curve.044,1.7229,0.0,0.9104
Curve.044,1.7234,0.0,0.9076
Curve.044,1.7237,0.0,0.9042
Curve.044,1.7233,0.0,0.9008
Curve.044,1.7224,0.0,0.8973
Curve.044,1.721,0.0,0.8938
Curve.044,1.7192,0.0,0.8904
Curve.044,1.717,0.0,0.8869
Curve.044,1.7145,0.0,0.8836
Curve.044,1.7118,0.0,0.8803
Curve.044,1.7089,0.0,0.8771
Curve.044,1.7059,0.0,0.8741
Curve.044,1.7028,0.0,0.8712
Curve.044,1.6135,0.0,0.986
Curve.044,1.6503,0.0,1.1065
Curve.044,1.6991,0.0,0.986
Curve.044,1.5969,0.0,1.1866
Curve.044,1.5982,0.0,1.1876
Curve.044,1.5996,0.0,1.1886
Curve.044,1.6009,0.0,1.1896
Curve.044,1.6023,0.0,1.1906
Curve.044,1.6036,0.0,1.1916
Curve.044,1.605,0.0,1.1926
Curve.044,1.6064,0.0,1.1936
Curve.044,1.6077,0.0,1.1946
Curve.044,1.6091,0.0,1.1956
Curve.044,1.6104,0.0,1.1966
Curve.044,1.6118,0.0,1.1976
Curve.044,1.6131,0.0,1.1986
Curve.044,1.6126,0.0,1.1986
Curve.044,1.611,0.0,1.1986
Curve.044,1.6087,0.0,1.1986
Curve.044,1.6057,0.0,1.1986
Curve.044,1.6024,0.0,1.1986
Curve.044,1.5988,0.0,1.1986
Curve.044,1.5953,0.0,1.1986
Curve.044,1.5919,0.0,1.1986
Curve.044,1.589,0.0,1.1986
Curve.044,1.5866,0.0,1.1986
Curve.044,1.5851,0.0,1.1986
Curve.044,1.5845,0.0,1.1986
Curve.044,1.5853,0.0,1.1979
Curve.044,1.5861,0.0,1.1972
Curve.044,1.587,0.0,1.1964
Curve.044,1.5879,0.0,1.1955
Curve.044,1.5889,0.0,1.1946
Curve.044,1.59,0.0,1.1936
Curve.044,1.591,0.0,1.1925
Curve.044,1.5922,0.0,1.1915
Curve.044,1.5933,0.0,1.1903
Curve.044,1.5945,0.0,1.1891
Curve.044,1.5957,0.0,1.1879
Curve.045,0.8463,0.0,0.9043
Curve.045,0.8469,0.0,0.9079
Curve.045,0.8476,0.0,0.9118
Curve.045,0.8484,0.0,0.9161
Curve.045,0.8493,0.0,0.9204
Curve.045,0.8502,0.0,0.9248
Curve.045,0.851,0.0,0.929
Curve.045,0.8519,0.0,0.933
Curve.045,0.8526,0.0,0.9365
Curve.045,0.8533,0.0,0.9395
Curve.045,0.8538,0.0,0.9418
Curve.045,0.8541,0.0,0.9433
Curve.045,0.8542,0.0,0.9438
Curve.045,0.8564,0.0,0.9438
Curve.045,0.8623,0.0,0.9438
Curve.045,0.8713,0.0,0.9438
Curve.045,0.8826,0.0,0.9438
Curve.045,0.8954,0.0,0.9438
Curve.045,0.9089,0.0,0.9438
Curve.045,0.9224,0.0,0.9438
Curve.045,0.9352,0.0,0.9438
Curve.045,0.9465,0.0,0.9438
Curve.045,0.9555,0.0,0.9438
Curve.045,0.9614,0.0,0.9438
Curve.045,0.9636,0.0,0.9438
Curve.045,0.9648,0.0,0.9406
Curve.045,0.9659,0.0,0.9374
Curve.045,0.967,0.0,0.9342
Curve.045,0.9681,0.0,0.9311
Curve.045,0.969,0.0,0.928
Curve.045,0.97,0.0,0.925
Curve.045,0.9708,0.0,0.922
Curve.045,0.9716,0.0,0.9191
Curve.045,0.9723,0.0,0.9162
Curve.045,0.973,0.0,0.9133
Curve.045,0.9736,0.0,0.9104
Curve.045,0.9741,0.0,0.9076
Curve.045,0.9743,0.0,0.9042
Curve.045,0.974,0.0,0.9008
Curve.045,0.9731,0.0,0.8973
Curve.045,0.9717,0.0,0.8938
Curve.045,0.9699,0.0,0.8904
Curve.045,0.9677,0.0,0.8869
Curve.045,0.9652,0.0,0.8836
Curve.045,0.9625,0.0,0.8803
Curve.045,0.9596,0.0,0.8771
Curve.045,0.9565,0.0,0.8741
Curve.045,0.9535,0.0,0.8712
Curve.045,0.9504,0.0,0.8685
Curve.045,0.9538,0.0,0.8685
Curve.045,0.9632,0.0,0.8685
Curve.045,0.9774,0.0,0.8685
Curve.045,0.9952,0.0,0.8685
Curve.045,1.0154,0.0,0.8685
Curve.045,1.0368,0.0,0.8685
Curve.045,1.0582,0.0,0.8685
Curve.045,1.0784,0.0,0.8685
Curve.045,1.0962,0.0,0.8685
Curve.045,1.1103,0.0,0.8685
Curve.045,1.1197,0.0,0.8685
Curve.045,1.1231,0.0,0.8685
Curve.045,1.124,0.0,0.8691
Curve.045,1.1249,0.0,0.8697
Curve.045,1.1258,0.0,0.8703
Curve.045,1.1267,0.0,0.8709
Curve.045,1.1276,0.0,0.8715
Curve.045,1.1285,0.0,0.8721
Curve.045,1.1294,0.0,0.8727
Curve.045,1.1303,0.0,0.8733
Curve.045,1.1312,0.0,0.8739
Curve.045,1.1321,0.0,0.8745
Curve.045,1.133,0.0,0.8751
Curve.045,1.1339,0.0,0.8757
Curve.045,1.1322,0.0,0.8772
Curve.045,1.1306,0.0,0.8789
Curve.045,1.129,0.0,0.8807
Curve.045,1.1274,0.0,0.8825
Curve.045,1.1259,0.0,0.8845
Curve.045,1.1245,0.0,0.8866
Curve.045,1.123,0.0,0.8888
Curve.045,1.1217,0.0,0.8911
Curve.045,1.1204,0.0,0.8935
Curve.045,1.1192,0.0,0.8959
Curve.045,1.118,0.0,0.8984
Curve.045,1.117,0.0,0.901
Curve.045,1.1134,0.0,0.9105
Curve.045,1.1065,0.0,0.929
Curve.045,1.0969,0.0,0.9548
Curve.045,1.0854,0.0,0.9858
Curve.045,1.0726,0.0,1.0203
Curve.045,1.0592,0.0,1.0563
Curve.045,1.046,0.0,1.0919
Curve.045,1.0336,0.0,1.1253
Curve.045,1.0227,0.0,1.1545
Curve.045,1.0141,0.0,1.1778
Curve.045,1.0084,0.0,1.1931
Curve.045,1.0064,0.0,1.1986
Curve.045,1.003,0.0,1.1986
Curve.045,0.9937,0.0,1.1986
Curve.045,0.9796,0.0,1.1986
Curve.045,0.962,0.0,1.1986
Curve.045,0.942,0.0,1.1986
Curve.045,0.9208,0.0,1.1986
Curve.045,0.8995,0.0,1.1986
Curve.045,0.8795,0.0,1.1986
Curve.045,0.8619,0.0,1.1986
Curve.045,0.8478,0.0,1.1986
Curve.045,0.8385,0.0,1.1986
Curve.045,0.8352,0.0,1.1986
Curve.045,0.8375,0.0,1.1965
Curve.045,0.8404,0.0,1.1938
Curve.045,0.8436,0.0,1.1907
Curve.045,0.847,0.0,1.1872
Curve.045,0.8504,0.0,1.1833
Curve.045,0.8538,0.0,1.179
Curve.045,0.8569,0.0,1.1745
Curve.045,0.8596,0.0,1.1697
Curve.045,0.8617,0.0,1.1646
Curve.045,0.8632,0.0,1.1594
Curve.045,0.8638,0.0,1.1541
Curve.045,0.8635,0.0,1.1486
Curve.045,0.8616,0.0,1.1399
Curve.045,0.8578,0.0,1.1246
Curve.045,0.8524,0.0,1.104
Curve.045,0.8459,0.0,1.0795
Curve.045,0.8387,0.0,1.0525
Curve.045,0.831,0.0,1.0243
Curve.045,0.8233,0.0,0.9963
Curve.045,0.816,0.0,0.9699
Curve.045,0.8095,0.0,0.9464
Curve.045,0.8041,0.0,0.9271
Curve.045,0.8002,0.0,0.9135
Curve.045,0.7983,0.0,0.907
Curve.045,0.7966,0.0,0.9033
Curve.045,0.7943,0.0,0.8996
Curve.045,0.7913,0.0,0.8959
Curve.045,0.7878,0.0,0.8923
Curve.045,0.784,0.0,0.8887
Curve.045,0.78,0.0,0.8852
Curve.045,0.7759,0.0,0.8818
Curve.045,0.7717,0.0,0.8785
Curve.045,0.7677,0.0,0.8755
Curve.045,0.764,0.0,0.8727
Curve.045,0.7606,0.0,0.8701
Curve.045,0.7578,0.0,0.8678
Curve.045,0.7599,0.0,0.8678
Curve.045,0.7656,0.0,0.8678
Curve.045,0.7743,0.0,0.8678
Curve.045,0.7852,0.0,0.8678
Curve.045,0.7975,0.0,0.8678
Curve.045,0.8106,0.0,0.8678
Curve.045,0.8237,0.0,0.8678
Curve.045,0.8361,0.0,0.8678
Curve.045,0.847,0.0,0.8678
Curve.045,0.8556,0.0,0.8678
Curve.045,0.8614,0.0,0.8678
Curve.045,0.8635,0.0,0.8678
Curve.045,0.8609,0.0,0.8708
Curve.045,0.8584,0.0,0.8737
Curve.045,0.8561,0.0,0.8767
Curve.045,0.8539,0.0,0.8796
Curve.045,0.8519,0.0,0.8826
Curve.045,0.8502,0.0,0.8856
Curve.045,0.8487,0.0,0.8886
Curve.045,0.8476,0.0,0.8916
Curve.045,0.8467,0.0,0.8947
Curve.045,0.8462,0.0,0.8979
Curve.045,0.8461,0.0,0.9011
Curve.045,0.901,0.0,1.1065
Curve.045,0.9497,0.0,0.986
Curve.045,0.8641,0.0,0.986
Curve.046,1.4431,0.0,1.0347
Curve.046,1.435,0.0,1.0294
Curve.046,1.4269,0.0,1.0239
Curve.046,1.4186,0.0,1.0185
Curve.046,1.4103,0.0,1.013
Curve.046,1.4019,0.0,1.0074
Curve.046,1.3935,0.0,1.0018
Curve.046,1.3849,0.0,0.9962
Curve.046,1.3763,0.0,0.9905
Curve.046,1.3676,0.0,0.9848
Curve.046,1.3588,0.0,0.9791
Curve.046,1.35,0.0,0.9733
Curve.046,1.3411,0.0,0.9675
Curve.046,1.345,0.0,0.9655
Curve.046,1.3488,0.0,0.9634
Curve.046,1.3524,0.0,0.9612
Curve.046,1.3558,0.0,0.959
Curve.046,1.3589,0.0,0.9566
Curve.046,1.3617,0.0,0.9542
Curve.046,1.3642,0.0,0.9516
Curve.046,1.3664,0.0,0.949
Curve.046,1.3682,0.0,0.9462
Curve.046,1.3696,0.0,0.9433
Curve.046,1.3706,0.0,0.9404
Curve.046,1.3712,0.0,0.9373
Curve.046,1.3707,0.0,0.9316
Curve.046,1.3684,0.0,0.9264
Curve.046,1.3644,0.0,0.9218
Curve.046,1.3588,0.0,0.9178
Curve.046,1.3519,0.0,0.9143
Curve.046,1.3439,0.0,0.9114
Curve.046,1.335,0.0,0.9091
Curve.046,1.3252,0.0,0.9074
Curve.046,1.315,0.0,0.9063
Curve.046,1.3043,0.0,0.9059
Curve.046,1.2935,0.0,0.9061
Curve.046,1.2826,0.0,0.907
Curve.046,1.2805,0.0,0.9072
Curve.046,1.2783,0.0,0.9076
Curve.046,1.2762,0.0,0.9079
Curve.046,1.274,0.0,0.9084
Curve.046,1.2719,0.0,0.9088
Curve.046,1.2698,0.0,0.9093
Curve.046,1.2677,0.0,0.9099
Curve.046,1.2656,0.0,0.9105
Curve.046,1.2636,0.0,0.9111
Curve.046,1.2615,0.0,0.9118
Curve.046,1.2595,0.0,0.9125
Curve.046,1.2574,0.0,0.9133
Curve.046,1.2552,0.0,0.9118
Curve.046,1.2529,0.0,0.9104
Curve.046,1.2507,0.0,0.9089
Curve.046,1.2484,0.0,0.9075
Curve.046,1.2462,0.0,0.906
Curve.046,1.2439,0.0,0.9046
Curve.046,1.2417,0.0,0.9031
Curve.046,1.2394,0.0,0.9016
Curve.046,1.2371,0.0,0.9002
Curve.046,1.2348,0.0,0.8987
Curve.046,1.2326,0.0,0.8973
Curve.046,1.2303,0.0,0.8958
Curve.046,1.2279,0.0,0.8943
Curve.046,1.2254,0.0,0.8927
Curve.046,1.2229,0.0,0.891
Curve.046,1.2203,0.0,0.8893
Curve.046,1.2176,0.0,0.8876
Curve.046,1.2148,0.0,0.8858
Curve.046,1.212,0.0,0.8839
Curve.046,1.2091,0.0,0.882
Curve.046,1.2061,0.0,0.8801
Curve.046,1.203,0.0,0.8781
Curve.046,1.1999,0.0,0.876
Curve.046,1.1967,0.0,0.8739
Curve.046,1.1967,0.0,0.8732
Curve.046,1.1967,0.0,0.8714
Curve.046,1.1967,0.0,0.8686
Curve.046,1.1967,0.0,0.8651
Curve.046,1.1967,0.0,0.8611
Curve.046,1.1967,0.0,0.8569
Curve.046,1.1967,0.0,0.8526
Curve.046,1.1967,0.0,0.8487
Curve.046,1.1967,0.0,0.8451
Curve.046,1.1967,0.0,0.8423
Curve.046,1.1967,0.0,0.8405
Curve.046,1.1967,0.0,0.8398
Curve.046,1.199,0.0,0.844
Curve.046,1.2017,0.0,0.848
Curve.046,1.2048,0.0,0.8519
Curve.046,1.2081,0.0,0.8556
