x,y,z,pen,layer
0.46865,0.89006,0,1,0
0.47259,0.88683,0,1,0
0.47072,0.88683,0,1,0
0.46552,0.88683,0,1,0
0.45758,0.88683,0,1,0
0.44752,0.88683,0,1,0
0.43595,0.88683,0,1,0
0.42347,0.88683,0,1,0
0.41068,0.88683,0,1,0
0.39820,0.88683,0,1,0
0.38663,0.88683,0,1,0
0.37657,0.88683,0,1,0
0.36863,0.88683,0,1,0
0.36343,0.88683,0,1,0
0.36156,0.88683,0,1,0
0.36519,0.88863,0,1,0
0.36876,0.89090,0,1,0
0.37224,0.89357,0,1,0
0.37558,0.89660,0,1,0
0.37876,0.89994,0,1,0
0.38174,0.90354,0,1,0
0.38447,0.90734,0,1,0
0.38693,0.91130,0,1,0
0.38908,0.91535,0,1,0
0.39089,0.91946,0,1,0
0.39231,0.92357,0,1,0
0.39331,0.92762,0,1,0
0.39386,0.93157,0,1,0
0.39412,0.93882,0,1,0
0.39430,0.95206,0,1,0
0.39441,0.97018,0,1,0
0.39445,0.99207,0,1,0
0.39445,1.01661,0,1,0
0.39440,1.04268,0,1,0
0.39432,1.06919,0,1,0
0.39423,1.09500,0,1,0
0.39412,1.11901,0,1,0
0.39402,1.14011,0,1,0
0.39394,1.15718,0,1,0
0.39388,1.16911,0,1,0
0.39386,1.17478,0,1,0
0.39352,1.17945,0,1,0
0.39254,1.18399,0,1,0
0.39098,1.18839,0,1,0
0.38892,1.19266,0,1,0
0.38641,1.19680,0,1,0
0.38352,1.20079,0,1,0
0.38032,1.20466,0,1,0
0.37687,1.20838,0,1,0
0.37324,1.21197,0,1,0
0.36949,1.21541,0,1,0
0.36569,1.21872,0,1,0
0.36190,1.22188,0,1,0
0.35819,1.22490,0,1,0
1.73701,0.88750,0,0,0
1.75243,0.88750,0,1,0
1.76786,0.88750,0,1,0
1.78328,0.88750,0,1,0
1.79871,0.88750,0,1,0
1.81413,0.88750,0,1,0
1.82956,0.88750,0,1,0
1.84498,0.88750,0,1,0
1.86041,0.88750,0,1,0
1.87583,0.88750,0,1,0
1.89126,0.88750,0,1,0
1.90668,0.88750,0,1,0
1.92211,0.88750,0,1,0
1.93754,0.88750,0,1,0
1.93495,0.88831,0,1,0
1.93234,0.88947,0,1,0
1.92972,0.89096,0,1,0
1.92711,0.89277,0,1,0
1.92453,0.89489,0,1,0
1.92200,0.89730,0,1,0
1.91953,0.89998,0,1,0
1.91716,0.90291,0,1,0
1.91488,0.90608,0,1,0
1.91274,0.90947,0,1,0
1.91074,0.91307,0,1,0
1.90891,0.91685,0,1,0
1.90725,0.92081,0,1,0
1.90403,0.92937,0,1,0
1.89783,0.94597,0,1,0
1.88922,0.96908,0,1,0
1.87875,0.99720,0,1,0
1.86701,1.02880,0,1,0
1.85454,1.06237,0,1,0
1.84190,1.09638,0,1,0
1.82967,1.12933,0,1,0
1.81840,1.15969,0,1,0
1.80866,1.18594,0,1,0
1.80100,1.20658,0,1,0
1.79600,1.22007,0,1,0
1.79420,1.22490,0,1,0
1.79292,1.22490,0,1,0
1.78935,1.22490,0,1,0
1.78390,1.22490,0,1,0
1.77699,1.22490,0,1,0
1.76904,1.22490,0,1,0
1.76047,1.22490,0,1,0
1.75169,1.22490,0,1,0
1.74312,1.22490,0,1,0
1.73517,1.22490,0,1,0
1.72827,1.22490,0,1,0
1.72282,1.22490,0,1,0
1.71925,1.22490,0,1,0
1.71796,1.22490,0,1,0
1.71294,1.22130,0,1,0
1.70787,1.21766,0,1,0
1.70274,1.21399,0,1,0
1.69756,1.21029,0,1,0
1.69232,1.20656,0,1,0
1.68703,1.20281,0,1,0
1.68168,1.19902,0,1,0
1.67628,1.19520,0,1,0
1.67082,1.19135,0,1,0
1.66531,1.18746,0,1,0
1.65973,1.18355,0,1,0
1.65411,1.17961,0,1,0
1.64843,1.17563,0,1,0
1.64841,1.17549,0,1,0
1.64840,1.17534,0,1,0
1.64838,1.17520,0,1,0
1.64836,1.17505,0,1,0
1.64835,1.17491,0,1,0
1.64833,1.17477,0,1,0
1.64831,1.17462,0,1,0
1.64829,1.17448,0,1,0
1.64827,1.17434,0,1,0
1.64825,1.17419,0,1,0
1.64823,1.17405,0,1,0
1.64821,1.17391,0,1,0
1.64818,1.17377,0,1,0
1.64647,1.16582,0,1,0
1.64306,1.15201,0,1,0
1.63826,1.13344,0,1,0
1.63239,1.11120,0,1,0
1.62574,1.08639,0,1,0
1.61862,1.06010,0,1,0
1.61135,1.03344,0,1,0
1.60423,1.00749,0,1,0
1.59756,0.98336,0,1,0
1.59165,0.96213,0,1,0
1.58681,0.94491,0,1,0
1.58334,0.93279,0,1,0
1.58156,0.92686,0,1,0
1.58004,0.92342,0,1,0
1.57788,0.91995,0,1,0
1.57518,0.91646,0,1,0
1.57204,0.91300,0,1,0
1.56855,0.90957,0,1,0
1.56482,0.90622,0,1,0
1.56094,0.90296,0,1,0
1.55701,0.89982,0,1,0
1.55314,0.89683,0,1,0
1.54942,0.89401,0,1,0
1.54596,0.89138,0,1,0
1.54284,0.88898,0,1,0
1.54018,0.88683,0,1,0
1.54200,0.88683,0,1,0
1.54706,0.88683,0,1,0
1.55478,0.88683,0,1,0
1.56456,0.88683,0,1,0
1.57582,0.88683,0,1,0
1.58796,0.88683,0,1,0
1.60040,0.88683,0,1,0
1.61254,0.88683,0,1,0
1.62380,0.88683,0,1,0
1.63358,0.88683,0,1,0
1.64130,0.88683,0,1,0
1.64636,0.88683,0,1,0
1.64818,0.88683,0,1,0
1.64574,0.88962,0,1,0
1.64339,0.89240,0,1,0
1.64116,0.89519,0,1,0
1.63907,0.89797,0,1,0
1.63715,0.90077,0,1,0
1.63542,0.90358,0,1,0
1.63391,0.90642,0,1,0
1.63264,0.90928,0,1,0
1.63162,0.91217,0,1,0
1.63090,0.91510,0,1,0
1.63049,0.91807,0,1,0
1.63041,0.92110,0,1,0
1.63068,0.92417,0,1,0
1.63122,0.92750,0,1,0
1.63187,0.93119,0,1,0
1.63260,0.93514,0,1,0
1.63340,0.93924,0,1,0
1.63423,0.94337,0,1,0
1.63507,0.94743,0,1,0
1.63588,0.95131,0,1,0
1.63665,0.95489,0,1,0
1.63733,0.95807,0,1,0
1.63792,0.96073,0,1,0
1.63837,0.96277,0,1,0
1.63866,0.96408,0,1,0
1.63876,0.96454,0,1,0
1.64064,0.96454,0,1,0
1.64588,0.96454,0,1,0
1.65386,0.96454,0,1,0
1.66398,0.96454,0,1,0
1.67562,0.96454,0,1,0
1.68818,0.96454,0,1,0
1.70104,0.96454,0,1,0
1.71360,0.96454,0,1,0
1.72525,0.96454,0,1,0
1.73536,0.96454,0,1,0
1.74335,0.96454,0,1,0
1.74858,0.96454,0,1,0
1.75046,0.96454,0,1,0
1.75161,0.96146,0,1,0
1.75270,0.95842,0,1,0
1.75375,0.95543,0,1,0
1.75474,0.95248,0,1,0
1.75569,0.94958,0,1,0
1.75658,0.94671,0,1,0
1.75742,0.94388,0,1,0
1.75820,0.94108,0,1,0
1.75893,0.93831,0,1,0
1.75960,0.93558,0,1,0
1.76020,0.93287,0,1,0
1.76075,0.93019,0,1,0
1.76123,0.92754,0,1,0
1.76149,0.92433,0,1,0
1.76121,0.92107,0,1,0
1.76045,0.91780,0,1,0
1.75925,0.91451,0,1,0
1.75767,0.91124,0,1,0
1.75574,0.90799,0,1,0
1.75353,0.90479,0,1,0
1.75108,0.90165,0,1,0
1.74845,0.89859,0,1,0
1.74567,0.89563,0,1,0
1.74280,0.89278,0,1,0
1.73990,0.89007,0,1,0
1.73701,0.88750,0,1,0
1.64885,1.00760,0,0,0
1.65175,1.01707,0,1,0
1.65465,1.02654,0,1,0
1.65755,1.03601,0,1,0
1.66045,1.04548,0,1,0
1.66335,1.05495,0,1,0
1.66625,1.06442,0,1,0
1.66914,1.07389,0,1,0
1.67204,1.08336,0,1,0
1.67494,1.09283,0,1,0
1.67784,1.10230,0,1,0
1.68074,1.11177,0,1,0
1.68364,1.12124,0,1,0
1.68654,1.13071,0,1,0
1.69037,1.12124,0,1,0
1.69420,1.11177,0,1,0
1.69803,1.10230,0,1,0
1.70186,1.09283,0,1,0
1.70569,1.08336,0,1,0
1.70952,1.07389,0,1,0
1.71335,1.06442,0,1,0
1.71718,1.05495,0,1,0
1.72101,1.04548,0,1,0
1.72484,1.03601,0,1,0
1.72867,1.02654,0,1,0
1.73250,1.01707,0,1,0
1.73633,1.00760,0,1,0
1.72960,1.00760,0,1,0
1.72287,1.00760,0,1,0
1.71615,1.00760,0,1,0
1.70942,1.00760,0,1,0
1.70269,1.00760,0,1,0
1.69596,1.00760,0,1,0
1.68923,1.00760,0,1,0
1.68250,1.00760,0,1,0
1.67577,1.00760,0,1,0
1.66904,1.00760,0,1,0
1.66231,1.00760,0,1,0
1.65558,1.00760,0,1,0
1.64885,1.00760,0,1,0
1.63187,1.21261,0,0,0
1.63315,1.21356,0,1,0
1.63443,1.21450,0,1,0
1.63571,1.21544,0,1,0
1.63699,1.21639,0,1,0
1.63827,1.21733,0,1,0
1.63955,1.21828,0,1,0
1.64084,1.21922,0,1,0
1.64212,1.22017,0,1,0
1.64340,1.22111,0,1,0
1.64468,1.22206,0,1,0
1.64596,1.22301,0,1,0
1.64724,1.22396,0,1,0
1.64852,1.22490,0,1,0
1.64802,1.22490,0,1,0
1.64665,1.22490,0,1,0
1.64456,1.22490,0,1,0
1.64191,1.22490,0,1,0
1.63886,1.22490,0,1,0
1.63557,1.22490,0,1,0
1.63220,1.22490,0,1,0
1.62891,1.22490,0,1,0
1.62585,1.22490,0,1,0
1.62320,1.22490,0,1,0
1.62111,1.22490,0,1,0
1.61974,1.22490,0,1,0
1.61925,1.22490,0,1,0
1.61995,1.22425,0,1,0
1.62072,1.22355,0,1,0
1.62155,1.22280,0,1,0
1.62242,1.22199,0,1,0
1.62335,1.22114,0,1,0
1.62432,1.22023,0,1,0
1.62533,1.21928,0,1,0
1.62637,1.21828,0,1,0
1.62743,1.21723,0,1,0
1.62852,1.21614,0,1,0
1.62963,1.21501,0,1,0
1.63075,1.21383,0,1,0
1.63187,1.21261,0,1,0
0.86490,0.92417,0,0,0
0.86544,0.92750,0,1,0
0.86608,0.93119,0,1,0
0.86682,0.93514,0,1,0
0.86762,0.93924,0,1,0
0.86845,0.94337,0,1,0
0.86929,0.94743,0,1,0
0.87010,0.95131,0,1,0
0.87086,0.95489,0,1,0
0.87155,0.95807,0,1,0
0.87213,0.96073,0,1,0
0.87258,0.96277,0,1,0
0.87288,0.96408,0,1,0
0.87298,0.96454,0,1,0
0.87486,0.96454,0,1,0
0.88010,0.96454,0,1,0
0.88808,0.96454,0,1,0
0.89820,0.96454,0,1,0
0.90984,0.96454,0,1,0
0.92240,0.96454,0,1,0
0.93526,0.96454,0,1,0
0.94782,0.96454,0,1,0
0.95946,0.96454,0,1,0
0.96958,0.96454,0,1,0
0.97756,0.96454,0,1,0
0.98280,0.96454,0,1,0
0.98468,0.96454,0,1,0
0.98582,0.96146,0,1,0
0.98692,0.95842,0,1,0
0.98797,0.95543,0,1,0
0.98896,0.95248,0,1,0
0.98991,0.94958,0,1,0
0.99080,0.94671,0,1,0
0.99164,0.94388,0,1,0
0.99242,0.94108,0,1,0
0.99315,0.93831,0,1,0
0.99381,0.93558,0,1,0
0.99442,0.93287,0,1,0
0.99497,0.93019,0,1,0
0.99545,0.92754,0,1,0
0.99571,0.92433,0,1,0
0.99543,0.92107,0,1,0
0.99467,0.91780,0,1,0
0.99347,0.91451,0,1,0
0.99188,0.91124,0,1,0
0.98996,0.90799,0,1,0
0.98775,0.90479,0,1,0
0.98530,0.90165,0,1,0
0.98266,0.89859,0,1,0
0.97989,0.89563,0,1,0
0.97702,0.89278,0,1,0
0.97412,0.89007,0,1,0
0.97122,0.88750,0,1,0
0.97420,0.88750,0,1,0
0.98247,0.88750,0,1,0
0.99509,0.88750,0,1,0
1.01108,0.88750,0,1,0
1.02949,0.88750,0,1,0
1.04933,0.88750,0,1,0
1.06967,0.88750,0,1,0
1.08951,0.88750,0,1,0
1.10792,0.88750,0,1,0
1.12391,0.88750,0,1,0
1.13652,0.88750,0,1,0
1.14480,0.88750,0,1,0
1.14778,0.88750,0,1,0
1.14862,0.88807,0,1,0
1.14947,0.88864,0,1,0
1.15032,0.88921,0,1,0
1.15117,0.88978,0,1,0
1.15201,0.89035,0,1,0
1.15286,0.89092,0,1,0
1.15370,0.89149,0,1,0
1.15455,0.89205,0,1,0
1.15539,0.89262,0,1,0
1.15624,0.89319,0,1,0
1.15708,0.89375,0,1,0
1.15792,0.89432,0,1,0
1.15877,0.89488,0,1,0
1.15720,0.89633,0,1,0
1.15565,0.89789,0,1,0
1.15414,0.89954,0,1,0
1.15265,0.90129,0,1,0
1.15120,0.90314,0,1,0
1.14980,0.90507,0,1,0
1.14844,0.90709,0,1,0
1.14712,0.90919,0,1,0
1.14587,0.91137,0,1,0
1.14467,0.91363,0,1,0
1.14354,0.91595,0,1,0
1.14247,0.91835,0,1,0
1.14147,0.92081,0,1,0
1.13825,0.92937,0,1,0
1.13205,0.94597,0,1,0
1.12343,0.96908,0,1,0
1.11297,0.99720,0,1,0
1.10123,1.02880,0,1,0
1.08876,1.06237,0,1,0
1.07612,1.09638,0,1,0
1.06389,1.12933,0,1,0
1.05262,1.15969,0,1,0
1.04288,1.18594,0,1,0
1.03522,1.20658,0,1,0
1.03022,1.22007,0,1,0
1.02842,1.22490,0,1,0
1.02548,1.22490,0,1,0
1.01727,1.22490,0,1,0
1.00477,1.22490,0,1,0
0.98892,1.22490,0,1,0
0.97069,1.22490,0,1,0
0.95102,1.22490,0,1,0
0.93087,1.22490,0,1,0
0.91120,1.22490,0,1,0
0.89296,1.22490,0,1,0
0.87711,1.22490,0,1,0
0.86461,1.22490,0,1,0
0.85641,1.22490,0,1,0
0.85346,1.22490,0,1,0
0.85567,1.22289,0,1,0
0.85831,1.22044,0,1,0
0.86128,1.21759,0,1,0
0.86444,1.21437,0,1,0
0.86770,1.21080,0,1,0
0.87092,1.20693,0,1,0
0.87398,1.20278,0,1,0
0.87676,1.19838,0,1,0
0.87916,1.19376,0,1,0
0.88104,1.18897,0,1,0
0.88228,1.18401,0,1,0
0.88278,1.17894,0,1,0
0.88240,1.17377,0,1,0
0.88069,1.16582,0,1,0
0.87728,1.15201,0,1,0
0.87249,1.13344,0,1,0
0.86661,1.11120,0,1,0
0.85997,1.08639,0,1,0
0.85285,1.06010,0,1,0
0.84558,1.03344,0,1,0
0.83845,1.00749,0,1,0
0.83178,0.98336,0,1,0
0.82587,0.96213,0,1,0
0.82103,0.94491,0,1,0
0.81756,0.93279,0,1,0
0.81578,0.92686,0,1,0
0.81426,0.92342,0,1,0
0.81210,0.91995,0,1,0
0.80940,0.91646,0,1,0
0.80625,0.91300,0,1,0
0.80277,0.90957,0,1,0
0.79903,0.90622,0,1,0
0.79516,0.90296,0,1,0
0.79123,0.89982,0,1,0
0.78736,0.89683,0,1,0
0.78364,0.89401,0,1,0
0.78018,0.89138,0,1,0
0.77706,0.88898,0,1,0
0.77440,0.88683,0,1,0
0.77621,0.88683,0,1,0
0.78128,0.88683,0,1,0
0.78900,0.88683,0,1,0
0.79878,0.88683,0,1,0
0.81004,0.88683,0,1,0
0.82218,0.88683,0,1,0
0.83462,0.88683,0,1,0
0.84676,0.88683,0,1,0
0.85802,0.88683,0,1,0
0.86780,0.88683,0,1,0
0.87552,0.88683,0,1,0
0.88058,0.88683,0,1,0
0.88240,0.88683,0,1,0
0.87995,0.88962,0,1,0
0.87760,0.89240,0,1,0
0.87537,0.89519,0,1,0
0.87329,0.89797,0,1,0
0.87137,0.90077,0,1,0
0.86964,0.90358,0,1,0
0.86813,0.90642,0,1,0
0.86685,0.90928,0,1,0
0.86584,0.91217,0,1,0
0.86512,0.91510,0,1,0
0.86470,0.91807,0,1,0
0.86462,0.92110,0,1,0
0.86490,0.92417,0,1,0
0.92076,1.13071,0,0,0
0.92459,1.12124,0,1,0
0.92842,1.11177,0,1,0
0.93225,1.10230,0,1,0
0.93608,1.09283,0,1,0
0.93991,1.08336,0,1,0
0.94374,1.07389,0,1,0
0.94757,1.06442,0,1,0
0.95140,1.05495,0,1,0
0.95523,1.04548,0,1,0
0.95906,1.03601,0,1,0
0.96289,1.02654,0,1,0
0.96672,1.01707,0,1,0
0.97055,1.00760,0,1,0
0.96382,1.00760,0,1,0
0.95709,1.00760,0,1,0
0.95036,1.00760,0,1,0
0.94363,1.00760,0,1,0
0.93691,1.00760,0,1,0
0.93018,1.00760,0,1,0
0.92345,1.00760,0,1,0
0.91672,1.00760,0,1,0
0.90999,1.00760,0,1,0
0.90326,1.00760,0,1,0
0.89653,1.00760,0,1,0
0.88980,1.00760,0,1,0
0.88307,1.00760,0,1,0
0.88597,1.01707,0,1,0
0.88887,1.02654,0,1,0
0.89177,1.03601,0,1,0
0.89467,1.04548,0,1,0
0.89757,1.05495,0,1,0
0.90046,1.06442,0,1,0
0.90336,1.07389,0,1,0
0.90626,1.08336,0,1,0
0.90916,1.09283,0,1,0
0.91206,1.10230,0,1,0
0.91496,1.11177,0,1,0
0.91786,1.12124,0,1,0
0.92076,1.13071,0,1,0
1.47477,1.05743,0,0,0
1.46714,1.05235,0,1,0
1.45944,1.04723,0,1,0
1.45168,1.04209,0,1,0
1.44386,1.03691,0,1,0
1.43597,1.03169,0,1,0
1.42801,1.02644,0,1,0
1.41999,1.02115,0,1,0
1.41190,1.01583,0,1,0
1.40375,1.01047,0,1,0
1.39554,1.00508,0,1,0
1.38725,0.99965,0,1,0
1.37890,0.99419,0,1,0
1.37049,0.98869,0,1,0
1.37422,0.98682,0,1,0
1.37780,0.98487,0,1,0
1.38122,0.98284,0,1,0
1.38445,0.98074,0,1,0
1.38747,0.97855,0,1,0
1.39025,0.97628,0,1,0
1.39278,0.97392,0,1,0
1.39503,0.97147,0,1,0
1.39697,0.96893,0,1,0
1.39859,0.96630,0,1,0
1.39985,0.96357,0,1,0
1.40075,0.96074,0,1,0
1.40124,0.95781,0,1,0
1.40090,0.95243,0,1,0
1.39889,0.94752,0,1,0
1.39538,0.94307,0,1,0
1.39051,0.93910,0,1,0
1.38443,0.93562,0,1,0
1.37730,0.93264,0,1,0
1.36927,0.93018,0,1,0
1.36050,0.92824,0,1,0
1.35113,0.92685,0,1,0
1.34131,0.92600,0,1,0
1.33121,0.92571,0,1,0
1.32096,0.92599,0,1,0
1.31073,0.92686,0,1,0
1.30870,0.92712,0,1,0
1.30668,0.92742,0,1,0
1.30466,0.92776,0,1,0
1.30265,0.92815,0,1,0
1.30065,0.92857,0,1,0
1.29865,0.92904,0,1,0
1.29667,0.92954,0,1,0
1.29470,0.93008,0,1,0
1.29273,0.93066,0,1,0
1.29078,0.93127,0,1,0
1.28884,0.93191,0,1,0
1.28692,0.93258,0,1,0
1.28501,0.93328,0,1,0
1.28289,0.93191,0,1,0
1.28078,0.93055,0,1,0
1.27866,0.92919,0,1,0
1.27653,0.92782,0,1,0
1.27440,0.92645,0,1,0
1.27227,0.92508,0,1,0
1.27014,0.92371,0,1,0
1.26800,0.92233,0,1,0
1.26585,0.92095,0,1,0
1.26371,0.91958,0,1,0
1.26156,0.91819,0,1,0
1.25940,0.91681,0,1,0
1.25724,0.91543,0,1,0
1.25500,0.91399,0,1,0
1.25269,0.91250,0,1,0
1.25032,0.91096,0,1,0
1.24787,0.90938,0,1,0
1.24535,0.90775,0,1,0
1.24277,0.90607,0,1,0
1.24013,0.90435,0,1,0
1.23741,0.90257,0,1,0
1.23464,0.90076,0,1,0
1.23180,0.89890,0,1,0
1.22890,0.89700,0,1,0
1.22594,0.89505,0,1,0
1.22292,0.89307,0,1,0
1.22292,0.89248,0,1,0
1.22292,0.89085,0,1,0
1.22292,0.88836,0,1,0
1.22292,0.88520,0,1,0
1.22292,0.88157,0,1,0
1.22292,0.87766,0,1,0
1.22292,0.87365,0,1,0
1.22292,0.86973,0,1,0
1.22292,0.86610,0,1,0
1.22292,0.86295,0,1,0
1.22292,0.86046,0,1,0
1.22292,0.85883,0,1,0
1.22292,0.85824,0,1,0
1.22511,0.86216,0,1,0
1.22764,0.86598,0,1,0
1.23045,0.86967,0,1,0
1.23352,0.87319,0,1,0
1.23679,0.87651,0,1,0
1.24023,0.87959,0,1,0
1.24379,0.88240,0,1,0
1.24745,0.88489,0,1,0
1.25115,0.88705,0,1,0
1.25486,0.88883,0,1,0
1.25854,0.89019,0,1,0
1.26215,0.89111,0,1,0
1.26565,0.89154,0,1,0
1.26743,0.89127,0,1,0
1.26992,0.89039,0,1,0
1.27326,0.88901,0,1,0
1.27760,0.88728,0,1,0
1.28309,0.88532,0,1,0
1.28987,0.88324,0,1,0
1.29808,0.88119,0,1,0
1.30788,0.87929,0,1,0
1.31941,0.87766,0,1,0
1.33282,0.87642,0,1,0
1.34825,0.87572,0,1,0
1.36585,0.87567,0,1,0
1.38576,0.87640,0,1,0
1.39669,0.87775,0,1,0
1.40873,0.88058,0,1,0
1.42154,0.88481,0,1,0
1.43477,0.89031,0,1,0
1.44806,0.89700,0,1,0
1.46107,0.90477,0,1,0
1.47344,0.91351,0,1,0
1.48482,0.92313,0,1,0
1.49486,0.93351,0,1,0
1.50322,0.94456,0,1,0
1.50953,0.95618,0,1,0
1.51345,0.96825,0,1,0
1.51463,0.98068,0,1,0
1.51416,0.98799,0,1,0
1.51316,0.99505,0,1,0
1.51164,1.00186,0,1,0
1.50964,1.00844,0,1,0
1.50719,1.01478,0,1,0
1.50432,1.02088,0,1,0
1.50105,1.02676,0,1,0
1.49742,1.03241,0,1,0
1.49344,1.03784,0,1,0
1.48916,1.04305,0,1,0
1.48461,1.04805,0,1,0
1.47980,1.05284,0,1,0
1.47477,1.05743,0,1,0
1.22290,0.97328,0,0,0
1.22290,0.97055,0,1,0
1.22290,0.96783,0,1,0
1.22290,0.96510,0,1,0
1.22290,0.96237,0,1,0
1.22290,0.95964,0,1,0
1.22290,0.95691,0,1,0
1.22290,0.95418,0,1,0
1.22290,0.95145,0,1,0
1.22290,0.94872,0,1,0
1.22290,0.94599,0,1,0
1.22290,0.94326,0,1,0
1.22290,0.94054,0,1,0
1.22290,0.93781,0,1,0
1.22476,0.93905,0,1,0
1.22663,0.94029,0,1,0
1.22848,0.94153,0,1,0
1.23034,0.94277,0,1,0
1.23219,0.94400,0,1,0
1.23403,0.94523,0,1,0
1.23587,0.94645,0,1,0
1.23771,0.94767,0,1,0
1.23954,0.94889,0,1,0
1.24136,0.95010,0,1,0
1.24318,0.95131,0,1,0
1.24500,0.95251,0,1,0
1.24681,0.95371,0,1,0
1.24403,0.95567,0,1,0
1.24139,0.95760,0,1,0
1.23888,0.95949,0,1,0
1.23652,0.96133,0,1,0
1.23432,0.96309,0,1,0
1.23227,0.96477,0,1,0
1.23039,0.96636,0,1,0
1.22868,0.96785,0,1,0
1.22714,0.96922,0,1,0
1.22579,0.97046,0,1,0
1.22463,0.97156,0,1,0
1.22366,0.97250,0,1,0
1.22290,0.97328,0,1,0
1.44348,1.07969,0,0,0
1.44151,1.08085,0,1,0
1.43954,1.08198,0,1,0
1.43757,1.08309,0,1,0
1.43559,1.08418,0,1,0
1.43362,1.08524,0,1,0
1.43165,1.08629,0,1,0
1.42969,1.08732,0,1,0
1.42772,1.08832,0,1,0
1.42577,1.08931,0,1,0
1.42382,1.09028,0,1,0
1.42189,1.09122,0,1,0
1.41996,1.09215,0,1,0
1.41804,1.09306,0,1,0
1.40809,1.09744,0,1,0
1.39816,1.10135,0,1,0
1.38837,1.10489,0,1,0
1.37881,1.10818,0,1,0
1.36960,1.11131,0,1,0
1.36083,1.11441,0,1,0
1.35260,1.11758,0,1,0
1.34502,1.12092,0,1,0
1.33820,1.12456,0,1,0
1.33223,1.12860,0,1,0
1.32721,1.13314,0,1,0
1.32326,1.13830,0,1,0
1.32047,1.14419,0,1,0
1.31939,1.14859,0,1,0
1.31921,1.15290,0,1,0
1.31995,1.15706,0,1,0
1.32160,1.16103,0,1,0
1.32417,1.16476,0,1,0
1.32766,1.16821,0,1,0
1.33208,1.17133,0,1,0
1.33744,1.17408,0,1,0
1.34372,1.17640,0,1,0
1.35096,1.17825,0,1,0
1.35913,1.17958,0,1,0
1.36826,1.18036,0,1,0
1.37834,1.18052,0,1,0
1.38883,1.17991,0,1,0
1.39912,1.17848,0,1,0
1.40914,1.17635,0,1,0
1.41882,1.17364,0,1,0
1.42808,1.17046,0,1,0
1.43684,1.16694,0,1,0
1.44502,1.16320,0,1,0
1.45257,1.15936,0,1,0
1.45938,1.15554,0,1,0
1.46541,1.15185,0,1,0
1.47055,1.14843,0,1,0
1.47476,1.14539,0,1,0
1.47793,1.14285,0,1,0
1.47793,1.14431,0,1,0
1.47793,1.14838,0,1,0
1.47793,1.15458,0,1,0
1.47793,1.16244,0,1,0
1.47793,1.17149,0,1,0
1.47793,1.18124,0,1,0
1.47793,1.19124,0,1,0
1.47793,1.20099,0,1,0
1.47793,1.21004,0,1,0
1.47793,1.21790,0,1,0
1.47793,1.22410,0,1,0
1.47793,1.22817,0,1,0
1.47793,1.22963,0,1,0
1.47696,1.22863,0,1,0
1.47562,1.22724,0,1,0
1.47394,1.22555,0,1,0
1.47196,1.22365,0,1,0
1.46971,1.22163,0,1,0
1.46724,1.21958,0,1,0
1.46456,1.21760,0,1,0
1.46172,1.21577,0,1,0
1.45876,1.21419,0,1,0
1.45570,1.21294,0,1,0
1.45258,1.21213,0,1,0
1.44944,1.21183,0,1,0
1.44630,1.21214,0,1,0
1.44001,1.21341,0,1,0
1.43310,1.21471,0,1,0
1.42561,1.21602,0,1,0
1.41757,1.21731,0,1,0
1.40902,1.21857,0,1,0
1.39998,1.21976,0,1,0
1.39049,1.22086,0,1,0
1.38058,1.22185,0,1,0
1.37028,1.22271,0,1,0
1.35963,1.22340,0,1,0
1.34865,1.22390,0,1,0
1.33738,1.22419,0,1,0
1.32585,1.22425,0,1,0
1.31266,1.22340,0,1,0
1.29986,1.22106,0,1,0
1.28757,1.21733,0,1,0
1.27589,1.21229,0,1,0
1.26494,1.20602,0,1,0
1.25482,1.19863,0,1,0
1.24564,1.19019,0,1,0
1.23752,1.18080,0,1,0
1.23056,1.17054,0,1,0
1.22486,1.15951,0,1,0
1.22055,1.14780,0,1,0
1.21773,1.13548,0,1,0
1.21650,1.12266,0,1,0
1.21708,1.10542,0,1,0
1.21974,1.09009,0,1,0
1.22421,1.07653,0,1,0
1.23025,1.06462,0,1,0
1.23760,1.05422,0,1,0
1.24601,1.04520,0,1,0
1.25522,1.03744,0,1,0
1.26497,1.03078,0,1,0
1.27502,1.02512,0,1,0
1.28511,1.02030,0,1,0
1.29499,1.01620,0,1,0
1.30439,1.01269,0,1,0
1.31307,1.00964,0,1,0
1.31393,1.00934,0,1,0
1.31480,1.00904,0,1,0
1.31569,1.00874,0,1,0
1.31660,1.00843,0,1,0
1.31753,1.00812,0,1,0
1.31847,1.00781,0,1,0
1.31943,1.00749,0,1,0
1.32041,1.00717,0,1,0
1.32140,1.00685,0,1,0
1.32240,1.00653,0,1,0
1.32342,1.00620,0,1,0
1.32445,1.00587,0,1,0
1.32549,1.00553,0,1,0
1.33326,1.01057,0,1,0
1.34076,1.01543,0,1,0
1.34798,1.02008,0,1,0
1.35492,1.02453,0,1,0
1.36156,1.02877,0,1,0
1.36788,1.03278,0,1,0
1.37389,1.03657,0,1,0
1.37957,1.04012,0,1,0
1.38490,1.04342,0,1,0
1.38988,1.04648,0,1,0
1.39450,1.04927,0,1,0
1.39874,1.05179,0,1,0
1.40259,1.05404,0,1,0
1.40510,1.05550,0,1,0
1.40773,1.05705,0,1,0
1.41046,1.05870,0,1,0
1.41331,1.06043,0,1,0
1.41627,1.06225,0,1,0
1.41933,1.06415,0,1,0
